<frozen importlib._bootstrap>:491: RuntimeWarning: Your system is avx2 capable but pygame was not built with support for it. The performance of some of your blits could be adversely affected. Consider enabling compile time detection with environment variables like PYGAME_DETECT_AVX2=1 if you are compiling without cross compilation.
/home/masasa23/projects/personal/oink-oink/oink/network.py:72: UserWarning: Sparse invariant checks are implicitly disabled. Memory errors (e.g. SEGFAULT) will occur when operating on a sparse tensor which violates the invariants, but checks incur performance overhead. To silence this warning, explicitly opt in or out. See `torch.sparse.check_sparse_tensor_invariants.__doc__` for guidance.  (Triggered internally at /__w/pytorch/pytorch/aten/src/ATen/Context.cpp:848.)
  weight = torch.sparse_coo_tensor(self.indices, self.values, self.shape)
Using cpu device
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 462         |
|    ep_rew_mean          | 27.3        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 228         |
|    time_elapsed         | 35399       |
|    total_timesteps      | 116736      |
| train/                  |             |
|    approx_kl            | 0.020984879 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.587      |
|    explained_variance   | 0.41        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.187       |
|    n_updates            | 2270        |
|    policy_gradient_loss | 0.0225      |
|    value_loss           | 1.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 458         |
|    ep_rew_mean          | 26.9        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 229         |
|    time_elapsed         | 35484       |
|    total_timesteps      | 117248      |
| train/                  |             |
|    approx_kl            | 0.009398978 |
|    clip_fraction        | 0.092       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.458      |
|    explained_variance   | -0.573      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.052       |
|    n_updates            | 2280        |
|    policy_gradient_loss | 0.0018      |
|    value_loss           | 0.23        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 457         |
|    ep_rew_mean          | 26.9        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 230         |
|    time_elapsed         | 35571       |
|    total_timesteps      | 117760      |
| train/                  |             |
|    approx_kl            | 0.011942074 |
|    clip_fraction        | 0.0846      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.441      |
|    explained_variance   | 0.467       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0227      |
|    n_updates            | 2290        |
|    policy_gradient_loss | 0.0456      |
|    value_loss           | 0.58        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 457        |
|    ep_rew_mean          | 26.9       |
| time/                   |            |
|    fps                  | 3          |
|    iterations           | 231        |
|    time_elapsed         | 35657      |
|    total_timesteps      | 118272     |
| train/                  |            |
|    approx_kl            | 0.05867035 |
|    clip_fraction        | 0.23       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.572     |
|    explained_variance   | 0.581      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.98       |
|    n_updates            | 2300       |
|    policy_gradient_loss | 0.00804    |
|    value_loss           | 3.9        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 460         |
|    ep_rew_mean          | 27          |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 232         |
|    time_elapsed         | 35745       |
|    total_timesteps      | 118784      |
| train/                  |             |
|    approx_kl            | 0.014618264 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.466      |
|    explained_variance   | 0.657       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.26        |
|    n_updates            | 2310        |
|    policy_gradient_loss | 0.00133     |
|    value_loss           | 3.39        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 455        |
|    ep_rew_mean          | 26.5       |
| time/                   |            |
|    fps                  | 3          |
|    iterations           | 233        |
|    time_elapsed         | 35830      |
|    total_timesteps      | 119296     |
| train/                  |            |
|    approx_kl            | 0.01690046 |
|    clip_fraction        | 0.0842     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.614     |
|    explained_variance   | 0.68       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.614      |
|    n_updates            | 2320       |
|    policy_gradient_loss | 0.016      |
|    value_loss           | 1.78       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 458         |
|    ep_rew_mean          | 26.8        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 234         |
|    time_elapsed         | 35917       |
|    total_timesteps      | 119808      |
| train/                  |             |
|    approx_kl            | 0.024556477 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.511      |
|    explained_variance   | 0.638       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.102       |
|    n_updates            | 2330        |
|    policy_gradient_loss | 0.00256     |
|    value_loss           | 1.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 457         |
|    ep_rew_mean          | 26.7        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 235         |
|    time_elapsed         | 36004       |
|    total_timesteps      | 120320      |
| train/                  |             |
|    approx_kl            | 0.017800352 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.481      |
|    explained_variance   | 0.0848      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.192       |
|    n_updates            | 2340        |
|    policy_gradient_loss | 0.00519     |
|    value_loss           | 0.632       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 461         |
|    ep_rew_mean          | 27.1        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 236         |
|    time_elapsed         | 36091       |
|    total_timesteps      | 120832      |
| train/                  |             |
|    approx_kl            | 0.007741568 |
|    clip_fraction        | 0.0922      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.484      |
|    explained_variance   | 0.649       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.319       |
|    n_updates            | 2350        |
|    policy_gradient_loss | 0.0015      |
|    value_loss           | 1.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 463         |
|    ep_rew_mean          | 27.3        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 237         |
|    time_elapsed         | 36176       |
|    total_timesteps      | 121344      |
| train/                  |             |
|    approx_kl            | 0.010944791 |
|    clip_fraction        | 0.076       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.493      |
|    explained_variance   | 0.298       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.185       |
|    n_updates            | 2360        |
|    policy_gradient_loss | -0.00844    |
|    value_loss           | 0.499       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 464         |
|    ep_rew_mean          | 27.5        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 238         |
|    time_elapsed         | 36260       |
|    total_timesteps      | 121856      |
| train/                  |             |
|    approx_kl            | 0.009133928 |
|    clip_fraction        | 0.0328      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.447      |
|    explained_variance   | 0.0666      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0239      |
|    n_updates            | 2370        |
|    policy_gradient_loss | 0.00637     |
|    value_loss           | 0.155       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 464         |
|    ep_rew_mean          | 27.5        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 239         |
|    time_elapsed         | 36348       |
|    total_timesteps      | 122368      |
| train/                  |             |
|    approx_kl            | 0.006195212 |
|    clip_fraction        | 0.0631      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.386      |
|    explained_variance   | 0.217       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0268      |
|    n_updates            | 2380        |
|    policy_gradient_loss | -0.00561    |
|    value_loss           | 0.0936      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 464         |
|    ep_rew_mean          | 27.5        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 240         |
|    time_elapsed         | 36433       |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.013937617 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.4        |
|    explained_variance   | 0.331       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0108      |
|    n_updates            | 2390        |
|    policy_gradient_loss | -0.00264    |
|    value_loss           | 0.085       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 464         |
|    ep_rew_mean          | 27.5        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 241         |
|    time_elapsed         | 36519       |
|    total_timesteps      | 123392      |
| train/                  |             |
|    approx_kl            | 0.011144847 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.384      |
|    explained_variance   | -0.467      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00263     |
|    n_updates            | 2400        |
|    policy_gradient_loss | -0.00609    |
|    value_loss           | 0.188       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 464         |
|    ep_rew_mean          | 27.5        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 242         |
|    time_elapsed         | 36606       |
|    total_timesteps      | 123904      |
| train/                  |             |
|    approx_kl            | 0.005695152 |
|    clip_fraction        | 0.0254      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.368      |
|    explained_variance   | 0.633       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0012     |
|    n_updates            | 2410        |
|    policy_gradient_loss | -0.00243    |
|    value_loss           | 0.0303      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 464         |
|    ep_rew_mean          | 27.5        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 243         |
|    time_elapsed         | 36692       |
|    total_timesteps      | 124416      |
| train/                  |             |
|    approx_kl            | 0.004593908 |
|    clip_fraction        | 0.0283      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.326      |
|    explained_variance   | 0.231       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00304    |
|    n_updates            | 2420        |
|    policy_gradient_loss | -0.00227    |
|    value_loss           | 0.0257      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 462         |
|    ep_rew_mean          | 27.3        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 244         |
|    time_elapsed         | 36777       |
|    total_timesteps      | 124928      |
| train/                  |             |
|    approx_kl            | 0.008581733 |
|    clip_fraction        | 0.0119      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.358      |
|    explained_variance   | 0.00574     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00821    |
|    n_updates            | 2430        |
|    policy_gradient_loss | -0.00475    |
|    value_loss           | 0.034       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 462         |
|    ep_rew_mean          | 27.3        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 245         |
|    time_elapsed         | 36862       |
|    total_timesteps      | 125440      |
| train/                  |             |
|    approx_kl            | 0.018875387 |
|    clip_fraction        | 0.0602      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.379      |
|    explained_variance   | 0.341       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.251       |
|    n_updates            | 2440        |
|    policy_gradient_loss | 0.0171      |
|    value_loss           | 1.23        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 462          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 246          |
|    time_elapsed         | 36949        |
|    total_timesteps      | 125952       |
| train/                  |              |
|    approx_kl            | 0.0053621605 |
|    clip_fraction        | 0.0393       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.258       |
|    explained_variance   | -0.0151      |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00802      |
|    n_updates            | 2450         |
|    policy_gradient_loss | -0.00681     |
|    value_loss           | 0.067        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 462          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 247          |
|    time_elapsed         | 37034        |
|    total_timesteps      | 126464       |
| train/                  |              |
|    approx_kl            | 0.0016820668 |
|    clip_fraction        | 0.00742      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.287       |
|    explained_variance   | 0.667        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00417      |
|    n_updates            | 2460         |
|    policy_gradient_loss | -0.000631    |
|    value_loss           | 0.0555       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 462          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 248          |
|    time_elapsed         | 37119        |
|    total_timesteps      | 126976       |
| train/                  |              |
|    approx_kl            | 0.0029394836 |
|    clip_fraction        | 0.0422       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.331       |
|    explained_variance   | 0.345        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0204      |
|    n_updates            | 2470         |
|    policy_gradient_loss | -0.00524     |
|    value_loss           | 0.0242       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 462         |
|    ep_rew_mean          | 27.3        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 249         |
|    time_elapsed         | 37205       |
|    total_timesteps      | 127488      |
| train/                  |             |
|    approx_kl            | 0.004265272 |
|    clip_fraction        | 0.042       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.285      |
|    explained_variance   | 0.69        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00246    |
|    n_updates            | 2480        |
|    policy_gradient_loss | -0.00256    |
|    value_loss           | 0.0176      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 462         |
|    ep_rew_mean          | 27.3        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 250         |
|    time_elapsed         | 37289       |
|    total_timesteps      | 128000      |
| train/                  |             |
|    approx_kl            | 0.007813657 |
|    clip_fraction        | 0.0342      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.277      |
|    explained_variance   | 0.657       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00244    |
|    n_updates            | 2490        |
|    policy_gradient_loss | -0.00117    |
|    value_loss           | 0.0146      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 462         |
|    ep_rew_mean          | 27.3        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 251         |
|    time_elapsed         | 37375       |
|    total_timesteps      | 128512      |
| train/                  |             |
|    approx_kl            | 0.005922644 |
|    clip_fraction        | 0.0316      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.352      |
|    explained_variance   | 0.859       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0047     |
|    n_updates            | 2500        |
|    policy_gradient_loss | -0.00552    |
|    value_loss           | 0.00782     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 462          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 252          |
|    time_elapsed         | 37462        |
|    total_timesteps      | 129024       |
| train/                  |              |
|    approx_kl            | 0.0032528741 |
|    clip_fraction        | 0.0355       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.295       |
|    explained_variance   | 0.849        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00162     |
|    n_updates            | 2510         |
|    policy_gradient_loss | -0.00278     |
|    value_loss           | 0.00866      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 462          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 253          |
|    time_elapsed         | 37547        |
|    total_timesteps      | 129536       |
| train/                  |              |
|    approx_kl            | 0.0016962207 |
|    clip_fraction        | 0.0225       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.282       |
|    explained_variance   | 0.476        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.000265     |
|    n_updates            | 2520         |
|    policy_gradient_loss | -0.00277     |
|    value_loss           | 0.035        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 462          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 254          |
|    time_elapsed         | 37632        |
|    total_timesteps      | 130048       |
| train/                  |              |
|    approx_kl            | 0.0033692578 |
|    clip_fraction        | 0.0217       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.318       |
|    explained_variance   | 0.727        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00206      |
|    n_updates            | 2530         |
|    policy_gradient_loss | -0.00209     |
|    value_loss           | 0.00891      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 462          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 255          |
|    time_elapsed         | 37718        |
|    total_timesteps      | 130560       |
| train/                  |              |
|    approx_kl            | 0.0033372957 |
|    clip_fraction        | 0.035        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.247       |
|    explained_variance   | 0.848        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00412     |
|    n_updates            | 2540         |
|    policy_gradient_loss | -0.00292     |
|    value_loss           | 0.0105       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 462          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 256          |
|    time_elapsed         | 37801        |
|    total_timesteps      | 131072       |
| train/                  |              |
|    approx_kl            | 0.0061982246 |
|    clip_fraction        | 0.0209       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.321       |
|    explained_variance   | 0.804        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.000846     |
|    n_updates            | 2550         |
|    policy_gradient_loss | -0.00292     |
|    value_loss           | 0.00656      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 462        |
|    ep_rew_mean          | 27.3       |
| time/                   |            |
|    fps                  | 3          |
|    iterations           | 257        |
|    time_elapsed         | 37888      |
|    total_timesteps      | 131584     |
| train/                  |            |
|    approx_kl            | 0.02670493 |
|    clip_fraction        | 0.0604     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.354     |
|    explained_variance   | 0.907      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0242     |
|    n_updates            | 2560       |
|    policy_gradient_loss | -0.00367   |
|    value_loss           | 0.00357    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 458         |
|    ep_rew_mean          | 27          |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 258         |
|    time_elapsed         | 37974       |
|    total_timesteps      | 132096      |
| train/                  |             |
|    approx_kl            | 0.009358952 |
|    clip_fraction        | 0.0512      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.351      |
|    explained_variance   | 0.37        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00771    |
|    n_updates            | 2570        |
|    policy_gradient_loss | -0.000944   |
|    value_loss           | 0.0183      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 458         |
|    ep_rew_mean          | 27          |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 259         |
|    time_elapsed         | 38060       |
|    total_timesteps      | 132608      |
| train/                  |             |
|    approx_kl            | 0.040704712 |
|    clip_fraction        | 0.129       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.39       |
|    explained_variance   | 0.00368     |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00305     |
|    n_updates            | 2580        |
|    policy_gradient_loss | 0.0447      |
|    value_loss           | 1.37        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 458          |
|    ep_rew_mean          | 27           |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 260          |
|    time_elapsed         | 38146        |
|    total_timesteps      | 133120       |
| train/                  |              |
|    approx_kl            | 0.0024562867 |
|    clip_fraction        | 0.0285       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.384       |
|    explained_variance   | 0.213        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0132       |
|    n_updates            | 2590         |
|    policy_gradient_loss | -0.00227     |
|    value_loss           | 0.035        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 458        |
|    ep_rew_mean          | 27         |
| time/                   |            |
|    fps                  | 3          |
|    iterations           | 261        |
|    time_elapsed         | 38232      |
|    total_timesteps      | 133632     |
| train/                  |            |
|    approx_kl            | 0.00462572 |
|    clip_fraction        | 0.0414     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.321     |
|    explained_variance   | 0.63       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0052    |
|    n_updates            | 2600       |
|    policy_gradient_loss | -0.0028    |
|    value_loss           | 0.0173     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 458          |
|    ep_rew_mean          | 27           |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 262          |
|    time_elapsed         | 38318        |
|    total_timesteps      | 134144       |
| train/                  |              |
|    approx_kl            | 0.0045645307 |
|    clip_fraction        | 0.0213       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.277       |
|    explained_variance   | 0.863        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.007       |
|    n_updates            | 2610         |
|    policy_gradient_loss | -0.00373     |
|    value_loss           | 0.0106       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 458          |
|    ep_rew_mean          | 27           |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 263          |
|    time_elapsed         | 38401        |
|    total_timesteps      | 134656       |
| train/                  |              |
|    approx_kl            | 0.0036808806 |
|    clip_fraction        | 0.0246       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.306       |
|    explained_variance   | 0.135        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0148      |
|    n_updates            | 2620         |
|    policy_gradient_loss | -0.00611     |
|    value_loss           | 0.0348       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 458        |
|    ep_rew_mean          | 26.9       |
| time/                   |            |
|    fps                  | 3          |
|    iterations           | 264        |
|    time_elapsed         | 38486      |
|    total_timesteps      | 135168     |
| train/                  |            |
|    approx_kl            | 0.01695989 |
|    clip_fraction        | 0.0555     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.263     |
|    explained_variance   | 0.733      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0062     |
|    n_updates            | 2630       |
|    policy_gradient_loss | -0.0045    |
|    value_loss           | 0.00524    |
----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 458           |
|    ep_rew_mean          | 26.9          |
| time/                   |               |
|    fps                  | 3             |
|    iterations           | 265           |
|    time_elapsed         | 38573         |
|    total_timesteps      | 135680        |
| train/                  |               |
|    approx_kl            | 0.00057746656 |
|    clip_fraction        | 0.0111        |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.21         |
|    explained_variance   | 0.921         |
|    learning_rate        | 0.0003        |
|    loss                 | 0.00216       |
|    n_updates            | 2640          |
|    policy_gradient_loss | -0.00128      |
|    value_loss           | 0.00317       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 458          |
|    ep_rew_mean          | 26.9         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 266          |
|    time_elapsed         | 38659        |
|    total_timesteps      | 136192       |
| train/                  |              |
|    approx_kl            | 0.0008233164 |
|    clip_fraction        | 0.00566      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.221       |
|    explained_variance   | 0.928        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00615     |
|    n_updates            | 2650         |
|    policy_gradient_loss | -0.0024      |
|    value_loss           | 0.00276      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 458         |
|    ep_rew_mean          | 26.9        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 267         |
|    time_elapsed         | 38744       |
|    total_timesteps      | 136704      |
| train/                  |             |
|    approx_kl            | 0.002109934 |
|    clip_fraction        | 0.0217      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.216      |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00652    |
|    n_updates            | 2660        |
|    policy_gradient_loss | -0.00466    |
|    value_loss           | 0.0122      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 458          |
|    ep_rew_mean          | 26.9         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 268          |
|    time_elapsed         | 38830        |
|    total_timesteps      | 137216       |
| train/                  |              |
|    approx_kl            | 0.0013950643 |
|    clip_fraction        | 0.0248       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.238       |
|    explained_variance   | 0.7          |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0192       |
|    n_updates            | 2670         |
|    policy_gradient_loss | -0.00168     |
|    value_loss           | 0.0412       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 458         |
|    ep_rew_mean          | 26.9        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 269         |
|    time_elapsed         | 38917       |
|    total_timesteps      | 137728      |
| train/                  |             |
|    approx_kl            | 0.022526348 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.407      |
|    explained_variance   | 0.563       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0195     |
|    n_updates            | 2680        |
|    policy_gradient_loss | -0.016      |
|    value_loss           | 0.0132      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 458          |
|    ep_rew_mean          | 26.9         |
| time/                   |              |
|    fps                  | 3            |
|    iterations           | 270          |
|    time_elapsed         | 39003        |
|    total_timesteps      | 138240       |
| train/                  |              |
|    approx_kl            | 0.0064840307 |
|    clip_fraction        | 0.0646       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.4         |
|    explained_variance   | 0.889        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00389     |
|    n_updates            | 2690         |
|    policy_gradient_loss | -0.00389     |
|    value_loss           | 0.00319      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 455         |
|    ep_rew_mean          | 26.6        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 271         |
|    time_elapsed         | 39089       |
|    total_timesteps      | 138752      |
| train/                  |             |
|    approx_kl            | 0.019044105 |
|    clip_fraction        | 0.0977      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.436      |
|    explained_variance   | 0.885       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.03        |
|    n_updates            | 2700        |
|    policy_gradient_loss | -0.00763    |
|    value_loss           | 0.00284     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 455        |
|    ep_rew_mean          | 26.6       |
| time/                   |            |
|    fps                  | 3          |
|    iterations           | 272        |
|    time_elapsed         | 39174      |
|    total_timesteps      | 139264     |
| train/                  |            |
|    approx_kl            | 0.04629168 |
|    clip_fraction        | 0.162      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.338     |
|    explained_variance   | -0.00487   |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0505     |
|    n_updates            | 2710       |
|    policy_gradient_loss | -0.0047    |
|    value_loss           | 1.96       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 455         |
|    ep_rew_mean          | 26.6        |
| time/                   |             |
|    fps                  | 3           |
|    iterations           | 273         |
